Date,Id,Player1,Player1Region,Player1Race,Player2,Player2Region,Player2Race,Score1,Score2
Saturday January 27 2018,219207,Classic,Korea Republic of,Protoss,Jjakji,Korea Republic of,Terran,2,0
Saturday January 27 2018,219208,Stats,Korea Republic of,Protoss,Classic,Korea Republic of,Protoss,2,1
Saturday January 27 2018,219209,Impact,Korea Republic of,Zerg,Jjakji,Korea Republic of,Terran,2,0
Saturday January 27 2018,219210,Classic,Korea Republic of,Protoss,Impact,Korea Republic of,Zerg,2,0
Saturday January 27 2018,226543,HeRoMaRinE,Germany,Terran,Neeb,United States,Protoss,1,3
Saturday January 27 2018,226542,Elazer,Poland,Zerg,Nice.SC2,Taiwan,Protoss,3,2
Saturday January 27 2018,226544,ShoWTimE.,Germany,Protoss,Namshar,Sweden,Zerg,3,2
Saturday January 27 2018,226545,Bly,Ukraine,Zerg,TRUE,Korea Republic of,Zerg,1,3
Saturday January 27 2018,226547,SortOf,Sweden,Zerg,Nerchio,Poland,Zerg,0,3
Saturday January 27 2018,226546,Serral,Finland,Zerg,MaSa,Canada,Terran,3,0
Saturday January 27 2018,226549,Lambo,Germany,Zerg,Snute,Norway,Zerg,0,3
Saturday January 27 2018,226548,SpeCial.Sc2,Mexico,Terran,uThermal,Netherlands,Terran,3,1
Saturday January 27 2018,226550,Elazer,Poland,Zerg,Neeb,United States,Protoss,2,3
Saturday January 27 2018,226551,ShoWTimE.,Germany,Protoss,TRUE,Korea Republic of,Zerg,3,0
Saturday January 27 2018,226552,Serral,Finland,Zerg,Nerchio,Poland,Zerg,3,0
Saturday January 27 2018,226553,SpeCial.Sc2,Mexico,Terran,Snute,Norway,Zerg,3,2
Sunday January 28 2018,226554,Neeb,United States,Protoss,ShoWTimE.,Germany,Protoss,2,3
Sunday January 28 2018,226555,Serral,Finland,Zerg,SpeCial.Sc2,Mexico,Terran,3,1
Sunday January 28 2018,226556,ShoWTimE.,Germany,Protoss,Serral,Finland,Zerg,2,4
Monday January 29 2018,226836,Guitarcheese,United States,Zerg,Groovyman,United States,Terran,5,2
Wednesday January 31 2018,219212,herO.kr,Korea Republic of,Protoss,RagnaroK,Korea Republic of,Protoss,2,0
Wednesday January 31 2018,219213,Maru,Korea Republic of,Terran,KeeN,Korea Republic of,Terran,0,2
Wednesday January 31 2018,219214,herO.kr,Korea Republic of,Protoss,KeeN,Korea Republic of,Terran,2,0
Wednesday January 31 2018,219215,RagnaroK,Korea Republic of,Protoss,Maru,Korea Republic of,Terran,0,2
Wednesday January 31 2018,219216,KeeN,Korea Republic of,Terran,Maru,Korea Republic of,Terran,0,2
Friday February 2 2018,227953,Semper,Canada,Terran,JonSnow,United States,Zerg,0,2
Friday February 2 2018,227947,EGG.,Argentina,Zerg,Semper,Canada,Terran,0,2
Friday February 2 2018,227967,Neeb,United States,Protoss,HalfBreed,Chile,Zerg,2,0
Friday February 2 2018,227960,HalfBreed,Chile,Zerg,JimRising,Mexico,Zerg,0,2
Friday February 2 2018,227944,JonSnow,United States,Zerg,eGGz,Colombia,Zerg,2,0
Friday February 2 2018,227956,SpeCial.Sc2,Mexico,Terran,EGG.,Argentina,Zerg,2,0
Friday February 2 2018,227946,puCK,United States,Protoss,eGGz,Colombia,Zerg,2,0
Friday February 2 2018,227952,puCK,United States,Protoss,SpeCial.Sc2,Mexico,Terran,0,2
Saturday February 3 2018,227970,Neeb,United States,Protoss,Kelazhur,Brazil,Terran,2,1
Saturday February 3 2018,227962,Scarlett,Canada,Zerg,JimRising,Mexico,Zerg,2,0
Saturday February 3 2018,227959,Kelazhur,Brazil,Terran,Catz.pe,Peru,Zerg,2,1
Saturday February 3 2018,227969,Catz.pe,Peru,Zerg,Scarlett,Canada,Zerg,1,2
Saturday February 3 2018,227961,Neeb,United States,Protoss,Catz.pe,Peru,Zerg,2,1
Saturday February 3 2018,227968,JimRising,Mexico,Zerg,Kelazhur,Brazil,Terran,1,2
Saturday February 3 2018,227971,HalfBreed,Chile,Zerg,Scarlett,Canada,Zerg,0,2
Saturday February 3 2018,227948,JonSnow,United States,Zerg,SpeCial.Sc2,Mexico,Terran,1,2
Saturday February 3 2018,227957,Semper,Canada,Terran,eGGz,Colombia,Zerg,2,0
Sunday February 4 2018,227943,puCK,United States,Protoss,EGG.,Argentina,Zerg,2,0
Sunday February 4 2018,228208,Supernova,Korea Republic of,Terran,Revival,Korea Republic of,Zerg,3,0
Sunday February 4 2018,228209,PartinG,Korea Republic of,Protoss,PtitDrogo,France,Protoss,1,3
Sunday February 4 2018,228210,Supernova,Korea Republic of,Terran,PtitDrogo,France,Protoss,4,2
Sunday February 4 2018,228198,iAsonu,China,Zerg,TIME.sc2,China,Terran,1,3
Sunday February 4 2018,228203,SpeCial.Sc2,Mexico,Terran,Kelazhur,Brazil,Terran,3,0
Sunday February 4 2018,228204,Scarlett,Canada,Zerg,Neeb,United States,Protoss,1,3
Sunday February 4 2018,228206,Kelazhur,Brazil,Terran,Scarlett,Canada,Zerg,3,0
Sunday February 4 2018,228205,SpeCial.Sc2,Mexico,Terran,Neeb,United States,Protoss,2,4
Monday February 5 2018,227835,Cham,Mexico,Zerg,Scarlett,Canada,Zerg,0,3
Monday February 5 2018,227836,PandaBearMe,United States,Zerg,SpeCial.Sc2,Mexico,Terran,0,3
Monday February 5 2018,228373,Stephano,France,Zerg,Zest,Korea Republic of,Protoss,1,3
Monday February 5 2018,228372,Elazer,Poland,Zerg,Nice.SC2,Taiwan,Protoss,3,0
Monday February 5 2018,228379,Demi,India,Zerg,SpeCial.Sc2,Mexico,Terran,0,3
Monday February 5 2018,228374,Scarlett,Canada,Zerg,TIME.sc2,China,Terran,3,1
Monday February 5 2018,228377,DnS,France,Protoss,sOs.sc2,Korea Republic of,Protoss,0,3
Monday February 5 2018,228376,Kelazhur,Brazil,Terran,HeRoMaRinE,Germany,Terran,3,1
Monday February 5 2018,228375,eGGz,Colombia,Zerg,Serral,Finland,Zerg,0,3
Monday February 5 2018,228378,Probe,Australia,Protoss,Bly,Ukraine,Zerg,1,3
Tuesday February 6 2018,228380,Elazer,Poland,Zerg,Zest,Korea Republic of,Protoss,3,1
Tuesday February 6 2018,228381,Scarlett,Canada,Zerg,Serral,Finland,Zerg,3,1
Tuesday February 6 2018,228382,Kelazhur,Brazil,Terran,sOs.sc2,Korea Republic of,Protoss,0,3
Tuesday February 6 2018,228383,Bly,Ukraine,Zerg,SpeCial.Sc2,Mexico,Terran,2,3
Tuesday February 6 2018,228563,Clem,France,Terran,Psyko,France,Zerg,3,0
Tuesday February 6 2018,228565,Dayshi.sc2,France,Terran,ShadoWn,France,Protoss,2,3
Tuesday February 6 2018,228566,hinO,France,Zerg,Denver,France,Zerg,1,3
Wednesday February 7 2018,228384,Elazer,Poland,Zerg,Scarlett,Canada,Zerg,1,3
Wednesday February 7 2018,228385,sOs.sc2,Korea Republic of,Protoss,SpeCial.Sc2,Mexico,Terran,3,0
Wednesday February 7 2018,228386,Scarlett,Canada,Zerg,sOs.sc2,Korea Republic of,Protoss,4,1
Saturday February 10 2018,229022,Psych,Philippines,Terran,Jinn,United States,,5,4
Saturday February 10 2018,229250,INnoVation,Korea Republic of,Terran,Leenock,Korea Republic of,Zerg,2,0
Saturday February 10 2018,229251,Zest,Korea Republic of,Protoss,Scarlett,Canada,Zerg,1,2
Saturday February 10 2018,229252,INnoVation,Korea Republic of,Terran,Scarlett,Canada,Zerg,0,2
Saturday February 10 2018,229253,Leenock,Korea Republic of,Zerg,Zest,Korea Republic of,Protoss,1,2
Saturday February 10 2018,229254,Zest,Korea Republic of,Protoss,INnoVation,Korea Republic of,Terran,2,0
Sunday February 11 2018,229023,hiohu,Japan,Zerg,Flume,United States,,5,1
Wednesday February 14 2018,230308,Dark.Sc2,Korea Republic of,Zerg,TY,Korea Republic of,Terran,2,1
Wednesday February 14 2018,230286,Elazer,Poland,Zerg,Nerchio,Poland,Zerg,1,2
Wednesday February 14 2018,230309,soO,Korea Republic of,Zerg,Dark.Sc2,Korea Republic of,Zerg,0,2
Wednesday February 14 2018,230285,SpeCial.Sc2,Mexico,Terran,PartinG,Korea Republic of,Protoss,0,3
Wednesday February 14 2018,230283,SpeCial.Sc2,Mexico,Terran,Elazer,Poland,Zerg,0,3
Wednesday February 14 2018,230285,SpeCial.Sc2,Mexico,Terran,PartinG,Korea Republic of,Protoss,0,3
Wednesday February 14 2018,230288,PartinG,Korea Republic of,Protoss,Elazer,Poland,Zerg,1,2
Thursday February 15 2018,230453,MMA,Korea Republic of,Terran,Creator,Korea Republic of,Protoss,3,0
Thursday February 15 2018,230451,MMA,Korea Republic of,Terran,uThermal,Netherlands,Terran,2,1
Thursday February 15 2018,230455,MMA,Korea Republic of,Terran,soO,Korea Republic of,Zerg,1,2
Thursday February 15 2018,230452,soO,Korea Republic of,Zerg,Creator,Korea Republic of,Protoss,2,1
Thursday February 15 2018,230454,uThermal,Netherlands,Terran,soO,Korea Republic of,Zerg,1,2
Thursday February 15 2018,230456,Creator,Korea Republic of,Protoss,uThermal,Netherlands,Terran,2,1
Thursday February 15 2018,230580,TheZergLord,Brazil,Zerg,Cham,Mexico,Zerg,0,3
Friday February 16 2018,230676,herO.kr,Korea Republic of,Protoss,MaNa,Poland,Protoss,1,2
Friday February 16 2018,230672,Bly,Ukraine,Zerg,herO.kr,Korea Republic of,Protoss,2,1
Friday February 16 2018,230673,ByuN,Korea Republic of,Terran,herO.kr,Korea Republic of,Protoss,3,0
Friday February 16 2018,230675,ByuN,Korea Republic of,Terran,Bly,Ukraine,Zerg,1,2
Friday February 16 2018,230671,ByuN,Korea Republic of,Terran,MaNa,Poland,Protoss,3,0
Friday February 16 2018,230674,MaNa,Poland,Protoss,Bly,Ukraine,Zerg,1,2
Friday February 16 2018,230767,Elazer,Poland,Zerg,aLive,Korea Republic of,Terran,3,1
Friday February 16 2018,230768,SpeCial.Sc2,Mexico,Terran,Impact,Korea Republic of,Zerg,1,3
Friday February 16 2018,230771,Elazer,Poland,Zerg,Impact,Korea Republic of,Zerg,3,2
Friday February 16 2018,230772,Scarlett,Canada,Zerg,Solar,Korea Republic of,Zerg,2,3
Friday February 16 2018,230773,Elazer,Poland,Zerg,Solar,Korea Republic of,Zerg,1,4
Saturday February 17 2018,230581,Kelazhur,Brazil,Terran,Erik,Brazil,Zerg,3,1
Saturday February 17 2018,230583,TheZergLord,Brazil,Zerg,Erik,Brazil,Zerg,0,2
Saturday February 17 2018,230582,Cham,Mexico,Zerg,Kelazhur,Brazil,Terran,1,3
Saturday February 17 2018,230898,Snute,Norway,Zerg,Solar,Korea Republic of,Zerg,0,3
Saturday February 17 2018,230912,Solar,Korea Republic of,Zerg,Optimus.NED,Netherlands,Terran,3,0
Saturday February 17 2018,230896,Solar,Korea Republic of,Zerg,puCK,United States,Protoss,1,0
Saturday February 17 2018,230899,INnoVation,Korea Republic of,Terran,Solar,Korea Republic of,Zerg,2,1
Saturday February 17 2018,230900,Optimus.NED,Netherlands,Terran,Snute,Norway,Zerg,3,0
Saturday February 17 2018,230897,INnoVation,Korea Republic of,Terran,Optimus.NED,Netherlands,Terran,3,0
Saturday February 17 2018,230895,INnoVation,Korea Republic of,Terran,Snute,Norway,Zerg,2,1
Saturday February 17 2018,230284,Nerchio,Poland,Zerg,PartinG,Korea Republic of,Protoss,1,2
Saturday February 17 2018,230287,SpeCial.Sc2,Mexico,Terran,Nerchio,Poland,Zerg,0,1
Sunday February 18 2018,230901,DRGLing,Korea Republic of,Zerg,TheoRy,United States,Protoss,5,2
Sunday February 18 2018,230902,Supernova,Korea Republic of,Terran,PartinG,Korea Republic of,Protoss,0,3
Sunday February 18 2018,230904,PartinG,Korea Republic of,Protoss,MMA,Korea Republic of,Terran,4,0
Sunday February 18 2018,230934,Elazer,Poland,Zerg,Nerchio,Poland,Zerg,0,1
Sunday February 18 2018,230936,PartinG,Korea Republic of,Protoss,Elazer,Poland,Zerg,0,1
Sunday February 18 2018,230935,PartinG,Korea Republic of,Protoss,Nerchio,Poland,Zerg,0,1
Sunday February 18 2018,230939,soO,Korea Republic of,Zerg,Elazer,Poland,Zerg,3,0
Sunday February 18 2018,230937,Nerchio,Poland,Zerg,MMA,Korea Republic of,Terran,3,1
Sunday February 18 2018,230940,Bly,Ukraine,Zerg,Solar,Korea Republic of,Zerg,3,2
Sunday February 18 2018,230938,INnoVation,Korea Republic of,Terran,MaNa,Poland,Protoss,3,0
