Date,Id,Player1,Player2,Score1,Score2
Sunday January 6 2019,282130,Kas,MacSed,2,0
Sunday January 6 2019,282140,ArT.Sc2,Jarppi,2,0
Sunday January 6 2019,282132,Skillous,MacSed,1,0
Sunday January 6 2019,282138,MacSed,Jarppi,1,1
Sunday January 6 2019,282135,Nerchio,Kas,2,0
Sunday January 6 2019,282137,ArT.Sc2,Kas,2,0
Sunday January 6 2019,282130,Kas,MacSed,2,0
Sunday January 6 2019,282124,Cure,Taeja,3,0
Sunday January 6 2019,281864,Antis,TheZergLord,5,2
Monday January 7 2019,282237,Trap,Nice.SC2,3,0
Monday January 7 2019,282264,HerO,Neeb,0,2
Monday January 7 2019,282265,Patience,MaSa,2,1
Monday January 7 2019,282266,Zest,soO,0,2
Monday January 7 2019,282267,INnoVation,Maru,2,0
Monday January 7 2019,282268,sOs.sc2,Neeb,2,1
Monday January 7 2019,282269,Patience,soO,3,1
Monday January 7 2019,282270,INnoVation,sOs.sc2,3,0
Monday January 7 2019,282272,TIME.sc2,Has,2,1
Monday January 7 2019,282280,Zest,HerO,2,1
Monday January 7 2019,282281,Neeb,Maru,0,2
Monday January 7 2019,282282,sOs.sc2,Zest,2,1
Monday January 7 2019,282283,soO,Maru,1,2
Monday January 7 2019,282284,sOs.sc2,Maru,2,3
Monday January 7 2019,282287,ByuN,Dark.Sc2,8,3
Monday January 7 2019,282279,Maru,TRUE,2,0
Monday January 7 2019,282240,Losira,Skillous,3,1
Monday January 7 2019,282257,SpeCial.Sc2,Patience,0,2
Monday January 7 2019,282258,Stats,MaSa,1,2
Monday January 7 2019,282259,TRUE,Zest,0,2
Monday January 7 2019,282260,soO,Scarlett,2,0
Monday January 7 2019,282261,Has,INnoVation,0,2
Monday January 7 2019,282262,Maru,TIME.sc2,2,0
Monday January 7 2019,282263,Kelazhur,sOs.sc2,0,2
Monday January 7 2019,282278,Neeb,SpeCial.Sc2,2,1
Monday January 7 2019,282277,MaSa,HerO,0,2
Monday January 7 2019,282276,Zest,TIME.sc2,2,0
Monday January 7 2019,282275,Scarlett,TRUE,0,2
Monday January 7 2019,282274,Stats,SpeCial.Sc2,0,2
Monday January 7 2019,282273,HerO,Kelazhur,2,0
Monday January 7 2019,282242,eGGz,ArT.Sc2,3,2
Monday January 7 2019,282238,Cure,Vindicta,3,1
Tuesday January 8 2019,281978,CalebAracous,Ukko,0,2
Tuesday January 8 2019,281980,Creature,CalebAracous,2,1
Tuesday January 8 2019,281982,Ukko,Creature,2,1
Tuesday January 8 2019,281981,Future,CalebAracous,2,1
Tuesday January 8 2019,281979,Future,Ukko,2,0
Tuesday January 8 2019,281977,Future,Creature,2,0
Tuesday January 8 2019,282239,MaSa,Impact,1,3
Wednesday January 9 2019,281974,Hunta,WarreN,1,2
Wednesday January 9 2019,281975,Raze.Sc2 (US),WarreN,2,1
Wednesday January 9 2019,281972,WarreN,Cuddlebear,0,2
Wednesday January 9 2019,281976,Cuddlebear,Hunta,2,0
Wednesday January 9 2019,281971,Raze.Sc2 (US),Hunta,1,2
Wednesday January 9 2019,281973,Raze.Sc2 (US),Cuddlebear,2,0
Wednesday January 9 2019,280238,Rodzyn,NiBemben,3,0
Wednesday January 9 2019,280239,Angry.pl,ArT.Sc2,0,3
Wednesday January 9 2019,280240,Guru,Sandro,3,0
Wednesday January 9 2019,280241,DaNa,Ziggy,1,3
Thursday January 10 2019,282241,Nerchio,MaNa,3,1
Thursday January 10 2019,282453,Brat_OK,Impact,2,3
Thursday January 10 2019,281690,TY,PartinG,0,3
Thursday January 10 2019,282449,Zest,Losira,3,1
Thursday January 10 2019,282459,Bee.Sc2,Nerchio,0,3
Thursday January 10 2019,282450,Rogue,Cure,3,1
Thursday January 10 2019,281691,sOs.sc2,soO,0,3
Thursday January 10 2019,282454,Romson,Trap,1,3
Thursday January 10 2019,282446,Bioice,eGGz,0,3
Thursday January 10 2019,281692,PartinG,soO,3,4
Thursday January 10 2019,282419,starkiller.us,GuMiho,0,3
Thursday January 10 2019,282429,Future,Reynor,0,3
Thursday January 10 2019,282432,Demi,GuMiho,0,3
Thursday January 10 2019,282437,uThermal,Reynor,3,2
Thursday January 10 2019,282608,Clem,Bly,1,5
Friday January 11 2019,281967,Disk,Epic.SC2,1,2
Friday January 11 2019,281970,Epic.SC2,Dolan,2,1
Friday January 11 2019,281969,Disk,starkiller.us,2,0
Friday January 11 2019,281968,Dolan,starkiller.us,2,1
Friday January 11 2019,281966,starkiller.us,Epic.SC2,1,2
Friday January 11 2019,281969,Disk,starkiller.us,2,0
Friday January 11 2019,282641,TIME.sc2,TooDming,3,2
Friday January 11 2019,282469,MeomaikA,Impact,0,3
Friday January 11 2019,282465,Seither,Zest,0,3
Friday January 11 2019,282475,Spear.kr,Nerchio,3,1
Friday January 11 2019,282466,TRUE,Rogue,2,3
Friday January 11 2019,282462,JimRising,eGGz,3,2
Friday January 11 2019,282441,Bly,uThermal,3,1
Friday January 11 2019,282439,GuMiho,Cham,3,1
Friday January 11 2019,282461,starkiller.us,Namshar,0,3
Friday January 11 2019,282470,Ukko,Trap,0,3
Saturday January 12 2019,281964,Astrea,PengWin,2,1
Saturday January 12 2019,281963,Rob.sc2,jheffe,2,0
Saturday January 12 2019,281962,PengWin,jheffe,0,2
Saturday January 12 2019,281961,Rob.sc2,Astrea,1,2
Saturday January 12 2019,281960,jheffe,Astrea,0,2
Saturday January 12 2019,281959,Rob.sc2,PengWin,0,2
Saturday January 12 2019,282476,souL,Future,3,1
Saturday January 12 2019,282442,Solar,GuMiho,2,3
Saturday January 12 2019,282481,Impact,Trap,0,3
Saturday January 12 2019,282479,Zest,Rogue,0,3
Saturday January 12 2019,282443,Guru,Bly,3,0
Saturday January 12 2019,282495,Trap,Creator,0,3
Saturday January 12 2019,282477,Namshar,JimRising,1,3
Saturday January 12 2019,282484,Spear.kr,souL,2,3
Saturday January 12 2019,282493,Reynor,JimRising,3,0
Saturday January 12 2019,282496,Demi,souL,0,3
Saturday January 12 2019,282844,Ravage,Caerwyn,2,0
Saturday January 12 2019,282845,SacDeFromage,Chris.sc2,0,2
Sunday January 13 2019,283179,TooDming,Sakya,2,0
Sunday January 13 2019,283180,Cloudy.,CNProtoss,2,0
Sunday January 13 2019,282846,Ravage,Chris.sc2,2,0
Sunday January 13 2019,282847,Lanfear,Droptimus,1,2
Sunday January 13 2019,282848,Chris.sc2,Droptimus,2,0
Sunday January 13 2019,282875,Ravage,Lanfear,2,0
Sunday January 13 2019,282876,Droptimus,Chris.sc2,0,2
Sunday January 13 2019,282498,Reynor,Rogue,3,1
Sunday January 13 2019,282499,Creator,souL,3,2
Sunday January 13 2019,282501,Cham,Reynor,0,3
Sunday January 13 2019,282502,uThermal,Creator,3,0
Sunday January 13 2019,282850,MC,Zanster,5,1
Sunday January 13 2019,282503,Bly,Reynor,1,3
Sunday January 13 2019,282504,Solar,uThermal,3,1
Sunday January 13 2019,282444,GuMiho,Guru,3,0
Sunday January 13 2019,282505,Reynor,Solar,2,3
Sunday January 13 2019,282506,Guru,Solar,2,3
Sunday January 13 2019,282507,GuMiho,Solar,2,4
Sunday January 13 2019,282851,FireFoX.fr,Razerblader,4,5
Monday January 14 2019,282853,Neeb,TLO,3,0
Monday January 14 2019,282854,MaSa,SpeCial.Sc2,3,2
Monday January 14 2019,282856,TLO,SpeCial.Sc2,3,1
Monday January 14 2019,282855,Neeb,MaSa,3,2
Monday January 14 2019,282857,MaSa,TLO,3,0
Monday January 14 2019,282959,Cure,Rogue,2,0
Monday January 14 2019,282952,Stats,RagnaroK,2,1
Monday January 14 2019,282953,Trap,GuMiho,2,0
Monday January 14 2019,282954,Dark.Sc2,herO.kr,2,1
Monday January 14 2019,282955,aLive,TY,0,2
Monday January 14 2019,282956,sOs.sc2,Bunny.kr,1,2
Monday January 14 2019,282957,soO,Classic,2,0
Monday January 14 2019,282958,Zest,Solar,1,2
Monday January 14 2019,282960,Stats,Trap,1,2
Monday January 14 2019,282961,Dark.Sc2,TY,2,0
Monday January 14 2019,282962,Bunny.kr,soO,2,1
Monday January 14 2019,282963,Solar,Cure,2,1
Monday January 14 2019,282967,Classic,sOs.sc2,2,1
Monday January 14 2019,282968,Rogue,Zest,2,1
Monday January 14 2019,282969,GuMiho,RagnaroK,2,1
Monday January 14 2019,282970,aLive,herO.kr,2,1
Monday January 14 2019,282964,Trap,Dark.Sc2,0,3
Monday January 14 2019,282965,Bunny.kr,Solar,3,1
Monday January 14 2019,282976,Cure,soO,1,2
Monday January 14 2019,282975,Classic,Rogue,0,2
Monday January 14 2019,282979,Rogue,Trap,3,1
Monday January 14 2019,282978,Trap,soO,2,0
Monday January 14 2019,282977,Solar,Rogue,0,2
Monday January 14 2019,280242,Rodzyn,ArT.Sc2,3,2
Monday January 14 2019,282912,Harstem,Rail,3,0
Monday January 14 2019,282913,DnS,Namshar,0,3
Monday January 14 2019,280243,Guru,Ziggy,2,3
Monday January 14 2019,280245,ArT.Sc2,Guru,1,3
Monday January 14 2019,282915,Rail,DnS,2,3
Monday January 14 2019,282914,Harstem,Namshar,2,3
Monday January 14 2019,282916,Harstem,DnS,1,3
Monday January 14 2019,280244,Rodzyn,Ziggy,1,4
Tuesday January 15 2019,283186,BreaKingGG,MacSed,2,1
Tuesday January 15 2019,283185,TIME.sc2,hickok,2,0
Tuesday January 15 2019,282919,Solar,Bunny.kr,0,3
Tuesday January 15 2019,282920,GuMiho,Zest,3,2
Tuesday January 15 2019,282922,Solar,Zest,0,3
Tuesday January 15 2019,282921,Bunny.kr,GuMiho,0,3
Tuesday January 15 2019,282923,Bunny.kr,Zest,0,3
Wednesday January 16 2019,283807,Jieshi (Mystery),danran,2,0
Wednesday January 16 2019,283808,Firefly.sc2,wanted.sc2,2,1
Wednesday January 16 2019,283814,Xigua,Apologize,2,0
Wednesday January 16 2019,283813,Cyan,Coffee,1,2
Wednesday January 16 2019,283819,Cure,DnS,3,0
Wednesday January 16 2019,283821,GuMiho,MaSa,3,1
Wednesday January 16 2019,283822,Neeb,Zest,1,3
Wednesday January 16 2019,283820,Namshar,Kelazhur,2,3
Saturday January 19 2019,284061,soO,FanTaSy,1,3
Saturday January 19 2019,284062,SpeCial.Sc2,Hurricane,3,2
Saturday January 19 2019,284063,FanTaSy,SpeCial.Sc2,4,3
Saturday January 19 2019,282909,Bly,Patience,1,1
Saturday January 19 2019,282918,ZipperTheFly,MC,1,1
Saturday January 19 2019,282911,Strange,Taeja,2,0
Saturday January 19 2019,282908,DIMAGA,PartinG,0,2
Saturday January 19 2019,282910,Skillous,RagnaroK,0,2
Saturday January 19 2019,282907,Bly / DIMAGA,MC / TaeJa,3,2
Saturday January 19 2019,284688,Bomber,DongRaeGu,4,5
Saturday January 19 2019,282852,Kelazhur,Cham,2,5
Saturday January 19 2019,284070,hiohu,Primetime,2,0
Saturday January 19 2019,284071,Jettorix,Chris.sc2,2,1
Saturday January 19 2019,284072,hiohu,Jettorix,0,2
Saturday January 19 2019,284073,Primetime,Chris.sc2,0,2
Sunday January 20 2019,284074,hiohu,Chris.sc2,0,2
Sunday January 20 2019,284090,Firefly.sc2,BreaKingGG,3,2
Sunday January 20 2019,284089,Coffee,wanted.sc2,3,0
Sunday January 20 2019,284088,Cloudy.,TIME.sc2,2,3
Sunday January 20 2019,284091,Xigua,TooDming,2,3
Monday January 21 2019,284092,TIME.sc2,Coffee,3,0
Monday January 21 2019,284093,Firefly.sc2,TooDming,3,1
Monday January 21 2019,284095,Coffee,TooDming,3,1
Monday January 21 2019,284094,TIME.sc2,Firefly.sc2,4,0
Wednesday January 23 2019,286072,Cucciolo,ReedSnowe,2,0
Wednesday January 23 2019,286073,BHen,SMD.sc2,0,2
Wednesday January 23 2019,286076,SMD.sc2,ReedSnowe,0,2
Thursday January 24 2019,286174,PenguiN,Guru,0,2
Thursday January 24 2019,286175,FeaR.SC2,Guru,1,3
Thursday January 24 2019,286172,Guru,Bee.Sc2,2,0
Thursday January 24 2019,286171,Beastyqt,PenguiN,0,2
Thursday January 24 2019,286170,FeaR.SC2,Healer,2,1
Thursday January 24 2019,286169,Brat_OK,Vanya,2,0
Thursday January 24 2019,286173,Brat_OK,FeaR.SC2,0,2
Thursday January 24 2019,286180,Clem,Namshar,0,2
Thursday January 24 2019,286182,PtitDrogo,Namshar,1,2
Thursday January 24 2019,286183,Denver,Clem,1,2
Thursday January 24 2019,286176,PtitDrogo,Clem,2,1
Thursday January 24 2019,286178,Guru,Clem,2,0
Friday January 25 2019,286177,Namshar,Denver,0,2
Friday January 25 2019,286179,PtitDrogo,Denver,2,0
Friday January 25 2019,286184,Guru,Namshar,2,1
Friday January 25 2019,286185,Guru,PtitDrogo,0,2
Friday January 25 2019,286194,InZane,DnS,0,2
Friday January 25 2019,286185,Guru,PtitDrogo,0,2
Friday January 25 2019,286078,ReVolt.sc2,Aidan,2,0
Friday January 25 2019,286079,mLty,Eliteslayer,1,2
Friday January 25 2019,286081,Aidan,mLty,0,2
Friday January 25 2019,286080,ReVolt.sc2,Eliteslayer,2,1
Friday January 25 2019,284080,FanTaSy,Rogue,0,2
Friday January 25 2019,284081,TY,Zest,0,2
Friday January 25 2019,284076,FanTaSy,Zest,2,0
Friday January 25 2019,284077,Rogue,TY,0,2
Friday January 25 2019,284078,FanTaSy,TY,2,0
Friday January 25 2019,284079,Zest,Rogue,2,0
Friday January 25 2019,286193,FeaR.SC2,goblin,0,2
Friday January 25 2019,286188,InZane,goblin,0,2
Friday January 25 2019,286189,souL,FeaR.SC2,0,2
Friday January 25 2019,286190,goblin,DnS,2,1
Friday January 25 2019,286187,DnS,FeaR.SC2,2,0
Friday January 25 2019,286192,souL,DnS,1,2
Friday January 25 2019,286195,InZane,souL,1,2
Friday January 25 2019,286186,souL,goblin,0,2
Friday January 25 2019,286191,InZane,FeaR.SC2,2,1
Saturday January 26 2019,286082,Eliteslayer,mLty,1,2
Saturday January 26 2019,284086,Prince.kr,Trap,0,2
Saturday January 26 2019,284087,soO,INnoVation,1,2
Saturday January 26 2019,284082,Prince.kr,INnoVation,0,2
Saturday January 26 2019,284083,Trap,soO,0,2
Saturday January 26 2019,284084,Prince.kr,soO,0,2
Saturday January 26 2019,286687,Clem,FeaR.SC2,3,0
Saturday January 26 2019,284085,INnoVation,Trap,2,0
Saturday January 26 2019,286686,DnS,Namshar,1,3
Saturday January 26 2019,286690,Clem,goblin,3,2
Saturday January 26 2019,286689,PtitDrogo,Namshar,2,3
Saturday January 26 2019,281681,RotterdaM,YoGo,2,4
Saturday January 26 2019,286691,Namshar,Clem,3,0
Saturday January 26 2019,281682,Alex007,Indy,0,4
Saturday January 26 2019,281684,RotterdaM,Alex007,4,1
Sunday January 27 2019,281683,YoGo,Indy,1,4
Sunday January 27 2019,283824,GuMiho,Zest,2,4
Sunday January 27 2019,283823,Cure,Kelazhur,4,2
Sunday January 27 2019,283825,Cure,Zest,2,5
Sunday January 27 2019,283826,Kelazhur,GuMiho,3,1
Monday January 28 2019,282864,Raze.Sc2 (US),Astrea,2,3
Monday January 28 2019,282863,Cuddlebear,Epic.SC2,1,3
Monday January 28 2019,282865,Epic.SC2,Astrea,3,4
Monday January 28 2019,286906,FanTaSy,soO,2,4
Monday January 28 2019,286907,INnoVation,Zest,4,0
Monday January 28 2019,284631,MaSa,Astrea,5,1
Monday January 28 2019,287019,MarineLorD,SoulSpirit,3,0
Monday January 28 2019,284630,starkiller.us,PracticeX,5,3
Monday January 28 2019,286694,Velcia,Megabearcub,0,2
Monday January 28 2019,287022,ShadoWn,DnS,3,1
Monday January 28 2019,287021,Denver,PtitDrogo,1,3
Tuesday January 29 2019,286909,FanTaSy,Zest,4,2
Tuesday January 29 2019,286908,soO,INnoVation,4,5
Tuesday January 29 2019,287020,ShinO.fr,Clem,1,3
Wednesday January 30 2019,287134,EterNaL.sc2,Barks,2,1
Wednesday January 30 2019,287135,Kugel,GraViTy.sc2,2,0
Wednesday January 30 2019,287288,Matiz,TerraN,3,5
Thursday January 31 2019,287137,Barks,GraViTy.sc2,2,0
Thursday January 31 2019,287393,uThermal,goblin,2,1
Thursday January 31 2019,287396,goblin,Bly,0,2
Thursday January 31 2019,287394,Bly,Rail,0,2
Thursday January 31 2019,287395,uThermal,Rail,2,1
Thursday January 31 2019,287436,MCanning,TooDming,2,0
Thursday January 31 2019,287433,SpeCial.Sc2,MCanning,2,1
Thursday January 31 2019,287397,Rail,Bly,2,1
Thursday January 31 2019,287434,Erik,TooDming,2,0
Thursday January 31 2019,287435,SpeCial.Sc2,Erik,2,0
Friday February 1 2019,287443,ExpecT.sc2,Epic.SC2,1,2
Friday February 1 2019,287437,Erik,MCanning,1,2
Friday February 1 2019,287427,HeRoMaRinE,Skillous,1,2
Friday February 1 2019,287428,MaNa,ShadoWn,2,1
Friday February 1 2019,287429,Skillous,MaNa,0,2
Friday February 1 2019,287430,HeRoMaRinE,ShadoWn,2,1
Friday February 1 2019,287431,Skillous,HeRoMaRinE,0,2
Friday February 1 2019,287442,PiLiPiLi,Epic.SC2,0,2
Friday February 1 2019,287439,Scarlett,PiLiPiLi,2,0
Friday February 1 2019,287440,ExpecT.sc2,Epic.SC2,2,0
Friday February 1 2019,287441,Scarlett,ExpecT.sc2,2,0
Saturday February 2 2019,287762,Dark.Sc2,Trust,2,0
Saturday February 2 2019,287763,KeeN,Dear,0,2
Saturday February 2 2019,287764,Dark.Sc2,Dear,2,1
Saturday February 2 2019,287765,Trust,KeeN,2,0
Saturday February 2 2019,287766,Dear,Trust,2,1
Saturday February 2 2019,287796,Elazer,Brat_OK,2,0
Saturday February 2 2019,287797,Harstem,Starbuck,2,0
Saturday February 2 2019,287798,Elazer,Harstem,2,1
Saturday February 2 2019,287800,Harstem,Starbuck,2,1
Saturday February 2 2019,287802,Kelazhur,Vindicta,2,1
Saturday February 2 2019,287803,Cham,Demi,2,0
Saturday February 2 2019,287804,Kelazhur,Cham,2,0
Saturday February 2 2019,284064,Ravage,Swaghar,1,2
Saturday February 2 2019,284065,Mandelino,Kunamatata,2,0
Saturday February 2 2019,287806,Cham,Vindicta,2,1
Saturday February 2 2019,284066,Swaghar,Mandelino,0,2
Sunday February 3 2019,284067,Ravage,Kunamatata,2,0
Sunday February 3 2019,284068,Ravage,Swaghar,0,2
Sunday February 3 2019,287896,soO,TY,5,2
Sunday February 3 2019,287808,Lambo,Gerald,2,0
Sunday February 3 2019,287809,Denver,Hellraiser,2,1
Sunday February 3 2019,287811,Gerald,Hellraiser,0,2
Sunday February 3 2019,287810,Lambo,Denver,2,1
Sunday February 3 2019,287812,Denver,Hellraiser,1,2
Sunday February 3 2019,287814,Neeb,JimRising,2,0
Sunday February 3 2019,287815,GogojOey,Rex,1,2
Sunday February 3 2019,287816,Neeb,Rex,2,0
Sunday February 3 2019,287817,JimRising,GogojOey,2,1
Sunday February 3 2019,287818,Rex,JimRising,2,0
Monday February 4 2019,287912,souL,Bly,3,1
Monday February 4 2019,287913,goblin,Namshar,3,2
Monday February 4 2019,287914,souL,goblin,2,4
Monday February 4 2019,287023,MarineLorD,Clem,3,1
Monday February 4 2019,287024,PtitDrogo,ShadoWn,3,0
Monday February 4 2019,287025,MarineLorD,PtitDrogo,1,4
Tuesday February 5 2019,288181,Reynor,goblin,1,2
Tuesday February 5 2019,288182,Bly,Clem,2,1
Tuesday February 5 2019,288184,Reynor,Clem,2,0
Tuesday February 5 2019,288183,goblin,Bly,2,3
Tuesday February 5 2019,288185,goblin,Reynor,2,3
Thursday February 7 2019,288021,Classic,TRUE,2,1
Thursday February 7 2019,288022,Losira,Trap,1,2
Thursday February 7 2019,288023,Classic,Trap,2,0
Thursday February 7 2019,288024,TRUE,Losira,2,1
Thursday February 7 2019,288025,Trap,TRUE,2,1
Thursday February 7 2019,288252,Nerchio,GungFuBanda,0,2
Thursday February 7 2019,288253,PtitDrogo,Kas,0,2
Thursday February 7 2019,288255,Nerchio,PtitDrogo,0,2
Thursday February 7 2019,288254,GungFuBanda,Kas,2,0
Thursday February 7 2019,288256,Kas,PtitDrogo,0,2
Thursday February 7 2019,288320,TIME.sc2,Disk,2,0
Thursday February 7 2019,288321,Probe,Future,2,0
Thursday February 7 2019,288323,Disk,Future,2,1
Thursday February 7 2019,288322,TIME.sc2,Probe,2,1
Thursday February 7 2019,288324,Probe,Disk,2,1
Friday February 8 2019,288027,Stats,MC,0,2
Friday February 8 2019,288028,Cure,GuMiho,1,2
Friday February 8 2019,288029,MC,GuMiho,0,2
Friday February 8 2019,288732,Gerald,Bee.Sc2,0,2
Friday February 8 2019,288733,Nerchio,EnigmA.ru,2,0
Friday February 8 2019,288030,Stats,Cure,1,2
Friday February 8 2019,288734,Bee.Sc2,Nerchio,2,1
Friday February 8 2019,288031,MC,Cure,0,2
Friday February 8 2019,288735,Gerald,EnigmA.ru,3,0
Friday February 8 2019,288736,Nerchio,Gerald,1,3
Friday February 8 2019,288258,Reynor,MarineLorD,2,0
Friday February 8 2019,288259,DnS,souL,2,1
Friday February 8 2019,288261,souL,MarineLorD,2,0
Friday February 8 2019,288260,Reynor,DnS,2,0
Friday February 8 2019,288262,DnS,souL,2,0
Friday February 8 2019,288290,MaSa,Astrea,2,1
Friday February 8 2019,288292,JonSnow,MeomaikA,2,1
Friday February 8 2019,288297,Astrea,MeomaikA,2,0
Friday February 8 2019,288294,MaSa,JonSnow,2,0
Friday February 8 2019,288299,JonSnow,Astrea,0,2
Saturday February 9 2019,288332,sOs.sc2,PartinG,2,1
Saturday February 9 2019,288333,Bunny.kr,Solar,0,2
Saturday February 9 2019,288334,sOs.sc2,Solar,2,1
Saturday February 9 2019,288335,PartinG,Bunny.kr,1,2
Saturday February 9 2019,288336,Solar,Bunny.kr,1,2
Saturday February 9 2019,288264,Serral,SoulSpirit,2,0
Saturday February 9 2019,288265,Namshar,Ziggy,2,0
Saturday February 9 2019,288267,SoulSpirit,Ziggy,2,1
Saturday February 9 2019,288266,Serral,Namshar,2,0
Saturday February 9 2019,288268,Namshar,SoulSpirit,2,0
Saturday February 9 2019,288302,Seither,Coffee,0,2
Saturday February 9 2019,288303,TLO,Silky.us,2,0
Saturday February 9 2019,288305,Seither,Silky.us,0,2
Saturday February 9 2019,288327,Mandelino,Chris.sc2,3,1
Saturday February 9 2019,288304,Coffee,TLO,2,1
Saturday February 9 2019,288306,TLO,Silky.us,1,2
Sunday February 10 2019,288331,TRUE,Future,5,4
Sunday February 10 2019,288330,Bomber,Firefly.sc2,5,0
Sunday February 10 2019,288270,ShoWTimE.,HateMe,2,0
Sunday February 10 2019,288271,Zanster,SortOf,2,1
Sunday February 10 2019,288273,HateMe,SortOf,2,1
Sunday February 10 2019,288272,ShoWTimE.,Zanster,2,0
Sunday February 10 2019,288274,Zanster,HateMe,0,2
Sunday February 10 2019,288312,Has,puCK,0,2
Sunday February 10 2019,288310,puCK,Firefly.sc2,2,0
Sunday February 10 2019,288308,Has,PSiArc,2,0
Sunday February 10 2019,288314,PSiArc,Firefly.sc2,0,2
Sunday February 10 2019,288317,Has,Firefly.sc2,1,2
Monday February 11 2019,289082,Demi,Crimson,2,1
Monday February 11 2019,289066,Probe,Pezz,2,0
Monday February 11 2019,289071,Rize,MeomaikA,1,2
Monday February 11 2019,289074,Seither,HuT,2,0
Monday February 11 2019,288999,Solar,SortOf,2,0
Monday February 11 2019,288995,aLive,Solar,1,1
Monday February 11 2019,288998,aLive,MC,2,0
Monday February 11 2019,288996,SortOf,MC,0,2
Monday February 11 2019,288993,MC,Solar,1,1
Monday February 11 2019,289000,Ziggy,MC,0,2
Monday February 11 2019,288994,Ziggy,SortOf,1,1
Monday February 11 2019,288997,Ziggy,Solar,0,2
Monday February 11 2019,289001,Ziggy,aLive,0,2
Monday February 11 2019,288992,aLive,SortOf,0,2
Tuesday February 12 2019,289010,KeeN,souL,2,0
Tuesday February 12 2019,289008,Patience,souL,2,0
Tuesday February 12 2019,289005,Patience,Bunny.kr,0,2
Tuesday February 12 2019,289011,KeeN,Patience,1,1
